symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
RELI,2020-01-30 00:00:00+00:00,0.7325,0.79,0.70375,0.77,222019,941.738625,1015.6635,904.7761875,989.9505,172,0.0,1.0
RELI,2020-01-31 00:00:00+00:00,0.8029,0.8322,0.72625,0.72625,141261,1032.248385,1069.91793,933.7033125,933.7033125,109,0.0,1.0
RELI,2020-02-03 00:00:00+00:00,0.8,0.9,0.773725,0.9,25984,1028.52,1157.085,994.73954625,1157.085,20,0.0,1.0
RELI,2020-02-04 00:00:00+00:00,0.862,0.89,0.79,0.89,70833,1108.2303,1144.2285,1015.6635,1144.2285,55,0.0,1.0
RELI,2020-02-05 00:00:00+00:00,0.814,0.88,0.813,0.87,64627,1046.5191,1131.372,1045.23345,1118.5155,50,0.0,1.0
RELI,2020-02-06 00:00:00+00:00,0.85,0.86,0.7755,0.85,60875,1092.8025,1105.659,997.021575,1092.8025,47,0.0,1.0
RELI,2020-02-07 00:00:00+00:00,0.8,0.85,0.78,0.831375,29309,1028.52,1092.8025,1002.807,1068.85726875,22,0.0,1.0
RELI,2020-02-10 00:00:00+00:00,0.8,0.88,0.783,0.783,11968,1028.52,1131.372,1006.66395,1006.66395,9,0.0,1.0
RELI,2020-02-11 00:00:00+00:00,0.72,0.805,0.68,0.785,206076,925.668,1034.94825,874.242,1009.23525,160,0.0,1.0
RELI,2020-02-12 00:00:00+00:00,0.68,0.695,0.524923,0.69125,258250,874.242,893.52675,674.86725495,888.7055625,200,0.0,1.0
RELI,2020-02-13 00:00:00+00:00,0.73,0.77,0.632,0.669,77895,938.5245,989.9505,812.5308,860.09985,60,0.0,1.0
RELI,2020-02-14 00:00:00+00:00,0.78,0.78,0.7,0.7,207534,1002.807,1002.807,899.955,899.955,161,0.0,1.0
RELI,2020-02-18 00:00:00+00:00,0.8127,0.9,0.8,0.82,441064,1044.847755,1157.085,1028.52,1054.233,343,0.0,1.0
RELI,2020-02-19 00:00:00+00:00,0.79765,0.8605,0.78,0.8598,75505,1025.4987225,1106.301825,1002.807,1105.40187,58,0.0,1.0
RELI,2020-02-20 00:00:00+00:00,0.8199,0.85,0.76,0.8,44255,1054.104435,1092.8025,977.094,1028.52,34,0.0,1.0
RELI,2020-02-21 00:00:00+00:00,0.792,0.8199,0.731,0.8,58046,1018.2348,1054.104435,939.81015,1028.52,45,0.0,1.0
RELI,2020-02-24 00:00:00+00:00,0.72,0.825,0.65,0.825,238064,925.668,1060.66125,835.6725,1060.66125,185,0.0,1.0
RELI,2020-02-25 00:00:00+00:00,0.64,0.7418,0.5955,0.7418,160926,822.816,953.69517,765.604575,953.69517,125,0.0,1.0
RELI,2020-02-26 00:00:00+00:00,0.69,0.7136,0.6545,0.7136,24733,887.0985,917.43984,841.457925,917.43984,19,0.0,1.0
RELI,2020-02-27 00:00:00+00:00,0.705,0.708,0.62,0.631,117588,906.38325,910.2402,797.103,811.24515,91,0.0,1.0
RELI,2020-02-28 00:00:00+00:00,0.66625,0.695,0.65,0.68595,37532,856.5643125,893.52675,835.6725,881.8916175,29,0.0,1.0
RELI,2020-03-02 00:00:00+00:00,0.68,0.7,0.545,0.655,135539,874.242,899.955,700.67925,842.10075,105,0.0,1.0
RELI,2020-03-03 00:00:00+00:00,0.65,0.7,0.6,0.7,58679,835.6725,899.955,771.39,899.955,45,0.0,1.0
RELI,2020-03-04 00:00:00+00:00,0.6675,0.6999,0.635,0.6999,5050,858.171375,899.826435,816.38775,899.826435,3,0.0,1.0
RELI,2020-03-05 00:00:00+00:00,0.605,0.63,0.5001,0.63,128909,777.81825,809.9595,642.953565,809.9595,100,0.0,1.0
RELI,2020-03-06 00:00:00+00:00,0.49,0.61,0.4401,0.61,312306,629.9685,784.2465,565.814565,784.2465,242,0.0,1.0
RELI,2020-03-09 00:00:00+00:00,0.4,0.5,0.29,0.4998,426582,514.26,642.825,372.8385,642.56787,331,0.0,1.0
RELI,2020-03-10 00:00:00+00:00,0.55,0.57,0.36,0.36,134871,707.1075,732.8205,462.834,462.834,104,0.0,1.0
RELI,2020-03-11 00:00:00+00:00,0.4599,0.55,0.4101,0.549,95667,591.270435,707.1075,527.245065,705.82185,74,0.0,1.0
RELI,2020-03-12 00:00:00+00:00,0.38,0.45245,0.36,0.45245,294706,488.547,581.6923425,462.834,581.6923425,229,0.0,1.0
RELI,2020-03-13 00:00:00+00:00,0.385,0.4588,0.37,0.4099,174728,494.97525,589.85622,475.6905,526.987935,135,0.0,1.0
RELI,2020-03-16 00:00:00+00:00,0.38,0.4,0.23,0.4,452756,488.547,514.26,295.6995,514.26,352,0.0,1.0
RELI,2020-03-17 00:00:00+00:00,0.352425,0.382425,0.3,0.38,124763,453.09520125,491.66470125,385.695,488.547,97,0.0,1.0
RELI,2020-03-18 00:00:00+00:00,0.24,0.31,0.24,0.31,578233,308.556,398.5515,308.556,398.5515,449,0.0,1.0
RELI,2020-03-19 00:00:00+00:00,0.375,0.4,0.24,0.24,216427,482.11875,514.26,308.556,308.556,168,0.0,1.0
RELI,2020-03-20 00:00:00+00:00,0.39,0.42,0.302,0.405,62968,501.4035,539.973,388.2663,520.68825,48,0.0,1.0
RELI,2020-03-23 00:00:00+00:00,0.312525,0.34755,0.2701,0.3201,228070,401.79776625,446.8276575,347.254065,411.536565,177,0.0,1.0
RELI,2020-03-24 00:00:00+00:00,0.35,0.352,0.3,0.315,171117,449.9775,452.5488,385.695,404.97975,133,0.0,1.0
RELI,2020-03-25 00:00:00+00:00,0.3745,0.375,0.32,0.35,59611,481.475925,482.11875,411.408,449.9775,46,0.0,1.0
RELI,2020-03-26 00:00:00+00:00,0.312,0.3725,0.312,0.3725,121734,401.1228,478.904625,401.1228,478.904625,94,0.0,1.0
RELI,2020-03-27 00:00:00+00:00,0.3265,0.338,0.27,0.31925,326388,419.764725,434.5497,347.1255,410.4437625,253,0.0,1.0
RELI,2020-03-30 00:00:00+00:00,0.2835,0.3298,0.283,0.315,264991,364.481775,424.00737,363.83895,404.97975,206,0.0,1.0
RELI,2020-03-31 00:00:00+00:00,0.3078,0.3248,0.28,0.28,66402,395.72307,417.57912,359.982,359.982,51,0.0,1.0
RELI,2020-04-01 00:00:00+00:00,0.3499,0.43,0.2925,0.2925,244293,449.848935,552.8295,376.052625,376.052625,190,0.0,1.0
RELI,2020-04-02 00:00:00+00:00,0.325,0.3499,0.32,0.325,104716,417.83625,449.848935,411.408,417.83625,81,0.0,1.0
RELI,2020-04-03 00:00:00+00:00,0.33,0.3375,0.3,0.306,40295,424.2645,433.906875,385.695,393.4089,31,0.0,1.0
RELI,2020-04-06 00:00:00+00:00,0.349,0.349,0.3025,0.3375,109153,448.69185,448.69185,388.909125,433.906875,84,0.0,1.0
RELI,2020-04-07 00:00:00+00:00,0.35,0.369,0.323,0.359,78302,449.9775,474.40485,415.26495,461.54835,60,0.0,1.0
RELI,2020-04-08 00:00:00+00:00,0.325,0.3565,0.3155,0.341,68398,417.83625,458.334225,405.622575,438.40665,53,0.0,1.0
RELI,2020-04-09 00:00:00+00:00,0.315,0.334288,0.3,0.3215,249605,404.97975,429.7773672,385.695,413.336475,194,0.0,1.0
RELI,2020-04-13 00:00:00+00:00,0.32695,0.3395,0.313,0.31575,34354,420.3432675,436.478175,402.40845,405.9439875,26,0.0,1.0
RELI,2020-04-14 00:00:00+00:00,0.33275,0.34,0.332,0.3399,28462,427.8000375,437.121,426.8358,436.992435,22,0.0,1.0
RELI,2020-04-15 00:00:00+00:00,0.336,0.3395,0.3325,0.33775,24884,431.9784,436.478175,427.478625,434.2282875,19,0.0,1.0
RELI,2020-04-16 00:00:00+00:00,0.3499,0.35,0.3275,0.34,32658,449.848935,449.9775,421.050375,437.121,25,0.0,1.0
RELI,2020-04-17 00:00:00+00:00,0.3955,0.5195,0.35,0.35,85039,508.474575,667.895175,449.9775,449.9775,66,0.0,1.0
RELI,2020-04-20 00:00:00+00:00,0.435,0.5,0.3955,0.3955,36119,559.25775,642.825,508.474575,508.474575,28,0.0,1.0
RELI,2020-04-21 00:00:00+00:00,0.434,0.434,0.38,0.4,48250,557.9721,557.9721,488.547,514.26,37,0.0,1.0
RELI,2020-04-22 00:00:00+00:00,0.383,0.44,0.366,0.43425,88093,492.40395,565.686,470.5479,558.2935125,68,0.0,1.0
RELI,2020-04-23 00:00:00+00:00,0.377,0.42,0.35,0.42,135230,484.69005,539.973,449.9775,539.973,105,0.0,1.0
RELI,2020-04-24 00:00:00+00:00,0.3695,0.394,0.35,0.392,69409,475.047675,506.5461,449.9775,503.9748,53,0.0,1.0
RELI,2020-04-27 00:00:00+00:00,0.39,0.395,0.345,0.355,105904,501.4035,507.83175,443.54925,456.40575,82,0.0,1.0
RELI,2020-04-28 00:00:00+00:00,0.3799,0.3899,0.355,0.355,46243,488.418435,501.274935,456.40575,456.40575,35,0.0,1.0
RELI,2020-04-29 00:00:00+00:00,0.37,0.38,0.35,0.3505,144822,475.6905,488.547,449.9775,450.620325,112,0.0,1.0
RELI,2020-04-30 00:00:00+00:00,0.37,0.376,0.359,0.373,95600,475.6905,483.4044,461.54835,479.54745,74,0.0,1.0
RELI,2020-05-01 00:00:00+00:00,0.3594,0.3719,0.33,0.354,29219,462.06261,478.133235,424.2645,455.1201,22,0.0,1.0
RELI,2020-05-04 00:00:00+00:00,0.35,0.3695,0.33,0.36945,121569,449.9775,475.047675,424.2645,474.9833925,94,0.0,1.0
RELI,2020-05-05 00:00:00+00:00,0.31975,0.3641,0.31,0.3641,124949,411.0865875,468.105165,398.5515,468.105165,97,0.0,1.0
RELI,2020-05-06 00:00:00+00:00,0.3395,0.343,0.31,0.335,95014,436.478175,440.97795,398.5515,430.69275,73,0.0,1.0
RELI,2020-05-07 00:00:00+00:00,0.3525,0.369,0.335,0.335,99931,453.191625,474.40485,430.69275,430.69275,77,0.0,1.0
RELI,2020-05-08 00:00:00+00:00,0.337,0.376,0.306,0.373,454261,433.26405,483.4044,393.4089,479.54745,353,0.0,1.0
RELI,2020-05-11 00:00:00+00:00,0.3299,0.347,0.3105,0.347,25716,424.135935,446.12055,399.194325,446.12055,20,0.0,1.0
RELI,2020-05-12 00:00:00+00:00,0.32,0.3375,0.3111,0.3374,26298,411.408,433.906875,399.965715,433.77831,20,0.0,1.0
RELI,2020-05-13 00:00:00+00:00,0.3243,0.3375,0.3111,0.32055,41015,416.936295,433.906875,399.965715,412.1151075,31,0.0,1.0
RELI,2020-05-14 00:00:00+00:00,0.337,0.342,0.31,0.342,120866,433.26405,439.6923,398.5515,439.6923,94,0.0,1.0
RELI,2020-05-15 00:00:00+00:00,0.341,0.3434,0.3,0.3433,39569,438.40665,441.49221,385.695,441.363645,30,0.0,1.0
RELI,2020-05-18 00:00:00+00:00,0.3145,0.3434,0.2926,0.2926,81214,404.336925,441.49221,376.18119,376.18119,63,0.0,1.0
RELI,2020-05-19 00:00:00+00:00,0.329,0.329,0.295,0.301,47025,422.97885,422.97885,379.26675,386.98065,36,0.0,1.0
RELI,2020-05-20 00:00:00+00:00,0.324975,0.339,0.3125,0.3295,25478,417.80410875,435.83535,401.765625,423.621675,19,0.0,1.0
RELI,2020-05-21 00:00:00+00:00,0.31425,0.34,0.2876,0.305,272659,404.0155125,437.121,369.75294,392.12325,212,0.0,1.0
RELI,2020-05-22 00:00:00+00:00,0.3199,0.325,0.2901,0.2901,28303,411.279435,417.83625,372.967065,372.967065,22,0.0,1.0
RELI,2020-05-26 00:00:00+00:00,0.32,0.32,0.29,0.3199,89661,411.408,411.408,372.8385,411.279435,69,0.0,1.0
RELI,2020-05-27 00:00:00+00:00,0.34,0.4399,0.3075,0.3175,208258,437.121,565.557435,395.337375,408.193875,161,0.0,1.0
RELI,2020-05-28 00:00:00+00:00,0.34,0.37,0.327,0.3584,36544,437.121,475.6905,420.40755,460.77696,28,0.0,1.0
RELI,2020-05-29 00:00:00+00:00,0.31,0.331,0.3,0.331,91697,398.5515,425.55015,385.695,425.55015,71,0.0,1.0
RELI,2020-06-01 00:00:00+00:00,0.285,0.3149,0.2501,0.3149,516776,366.41025,404.851185,321.541065,404.851185,401,0.0,1.0
RELI,2020-06-02 00:00:00+00:00,0.27,0.283,0.2538,0.281275,229124,347.1255,363.83895,326.29797,361.62120375,178,0.0,1.0
RELI,2020-06-03 00:00:00+00:00,0.2875,0.3,0.25,0.272,272275,369.624375,385.695,321.4125,349.6968,211,0.0,1.0
RELI,2020-06-04 00:00:00+00:00,0.26,0.3395,0.2453,0.31975,540274,334.269,436.478175,315.369945,411.0865875,420,0.0,1.0
RELI,2020-06-05 00:00:00+00:00,0.23,0.259,0.215,0.25,770436,295.6995,332.98335,276.41475,321.4125,599,0.0,1.0
RELI,2020-06-08 00:00:00+00:00,0.19715,0.23,0.1851,0.2201,645017,253.4658975,295.6995,237.973815,282.971565,501,0.0,1.0
RELI,2020-06-09 00:00:00+00:00,0.205,0.22,0.19,0.19,299665,263.55825,282.843,244.2735,244.2735,233,0.0,1.0
RELI,2020-06-10 00:00:00+00:00,0.205,0.22,0.2,0.22,347684,263.55825,282.843,257.13,282.843,270,0.0,1.0
RELI,2020-06-11 00:00:00+00:00,0.1974,0.25,0.19,0.2248,175507,253.78731,321.4125,244.2735,289.01412,136,0.0,1.0
RELI,2020-06-12 00:00:00+00:00,0.2495,0.25,0.186535,0.1974,339759,320.769675,321.4125,239.81872275,253.78731,264,0.0,1.0
RELI,2020-06-15 00:00:00+00:00,0.21,0.2495,0.19,0.2495,378905,269.9865,320.769675,244.2735,320.769675,294,0.0,1.0
RELI,2020-06-16 00:00:00+00:00,0.2134,0.2194,0.2001,0.2194,86924,274.35771,282.07161,257.258565,282.07161,67,0.0,1.0
RELI,2020-06-17 00:00:00+00:00,0.1998,0.22175,0.19,0.22175,195010,256.87287,285.0928875,244.2735,285.0928875,151,0.0,1.0
RELI,2020-06-18 00:00:00+00:00,0.1965,0.21375,0.1805,0.1805,134648,252.630225,274.8076875,232.059825,232.059825,104,0.0,1.0
RELI,2020-06-19 00:00:00+00:00,0.2149,0.229,0.1993,0.207,465915,276.286185,294.41385,256.230045,266.12955,362,0.0,1.0
RELI,2020-06-22 00:00:00+00:00,0.23,0.2345,0.215,0.215,220838,295.6995,301.484925,276.41475,276.41475,171,0.0,1.0
RELI,2020-06-23 00:00:00+00:00,0.266375,0.27,0.23,0.2499,354557,342.46501875,347.1255,295.6995,321.283935,275,0.0,1.0
RELI,2020-06-24 00:00:00+00:00,0.2599,0.27,0.2255,0.27,165175,334.140435,347.1255,289.914075,347.1255,128,0.0,1.0
RELI,2020-06-25 00:00:00+00:00,0.206,0.2599,0.201,0.2599,279658,264.8439,334.140435,258.41565,334.140435,217,0.0,1.0
RELI,2020-06-26 00:00:00+00:00,0.202,0.2055,0.189,0.204375,206321,259.7013,264.201075,242.98785,262.75471875,160,0.0,1.0
RELI,2020-06-29 00:00:00+00:00,0.1845,0.204625,0.13,0.204625,781535,237.202425,263.07613125,167.1345,263.07613125,607,0.0,1.0
RELI,2020-06-30 00:00:00+00:00,0.18925,0.194,0.16825,0.16825,195510,243.3092625,249.4161,216.3106125,216.3106125,152,0.0,1.0
RELI,2020-07-01 00:00:00+00:00,0.1919,0.192,0.16,0.1801,232739,246.716235,246.8448,205.704,231.545565,181,0.0,1.0
RELI,2020-07-02 00:00:00+00:00,0.1897,0.1915,0.165,0.1915,41842,243.887805,246.201975,212.13225,246.201975,32,0.0,1.0
RELI,2020-07-06 00:00:00+00:00,0.21,0.21,0.17,0.192,138225,269.9865,269.9865,218.5605,246.8448,107,0.0,1.0
RELI,2020-07-07 00:00:00+00:00,0.19235,0.2099,0.1852,0.2,59076,247.2947775,269.857935,238.10238,257.13,45,0.0,1.0
RELI,2020-07-08 00:00:00+00:00,0.2198,0.225,0.1702,0.1994,85445,282.58587,289.27125,218.81763,256.35861,66,0.0,1.0
RELI,2020-07-09 00:00:00+00:00,0.199155,0.22,0.19,0.2199,99380,256.04362575,282.843,244.2735,282.714435,77,0.0,1.0
RELI,2020-07-10 00:00:00+00:00,0.1986,0.1989,0.181,0.1975,94700,255.33009,255.715785,232.70265,253.915875,73,0.0,1.0
RELI,2020-07-13 00:00:00+00:00,0.1982,0.1989,0.181,0.181,40630,254.81583,255.715785,232.70265,232.70265,31,0.0,1.0
RELI,2020-07-14 00:00:00+00:00,0.1898,0.20945,0.17,0.20945,385398,244.01637,269.2793925,218.5605,269.2793925,299,0.0,1.0
RELI,2020-07-15 00:00:00+00:00,0.1989,0.204,0.182,0.197,195907,255.715785,262.2726,233.9883,253.27305,152,0.0,1.0
RELI,2020-07-16 00:00:00+00:00,0.19,0.2,0.182,0.19825,187408,244.2735,257.13,233.9883,254.8801125,145,0.0,1.0
RELI,2020-07-17 00:00:00+00:00,0.1999,0.2,0.183,0.19,131960,257.001435,257.13,235.27395,244.2735,102,0.0,1.0
RELI,2020-07-20 00:00:00+00:00,0.19,0.1999,0.1851,0.1999,78060,244.2735,257.001435,237.973815,257.001435,60,0.0,1.0
RELI,2020-07-21 00:00:00+00:00,0.185,0.198,0.185,0.186,96006,237.84525,254.5587,237.84525,239.1309,74,0.0,1.0
RELI,2020-07-22 00:00:00+00:00,0.1775,0.18125,0.175,0.18125,59632,228.202875,233.0240625,224.98875,233.0240625,46,0.0,1.0
RELI,2020-07-23 00:00:00+00:00,0.175,0.186,0.17,0.186,230230,224.98875,239.1309,218.5605,239.1309,179,0.0,1.0
RELI,2020-07-24 00:00:00+00:00,0.175,0.175,0.15,0.17,245338,224.98875,224.98875,192.8475,218.5605,190,0.0,1.0
RELI,2020-07-27 00:00:00+00:00,0.158,0.18,0.135,0.1625,943950,203.1327,231.417,173.56275,208.918125,734,0.0,1.0
RELI,2020-07-28 00:00:00+00:00,0.16975,0.17,0.15,0.17,157962,218.2390875,218.5605,192.8475,218.5605,122,0.0,1.0
RELI,2020-07-29 00:00:00+00:00,0.16,0.162,0.152,0.152,101272,205.704,208.2753,195.4188,195.4188,78,0.0,1.0
RELI,2020-07-30 00:00:00+00:00,0.1525,0.1575,0.1479,0.1524,154158,196.061625,202.489875,190.147635,195.93306,119,0.0,1.0
RELI,2020-07-31 00:00:00+00:00,0.1599,0.17,0.1252,0.1695,418320,205.575435,218.5605,160.96338,217.917675,325,0.0,1.0
RELI,2020-08-03 00:00:00+00:00,0.1405,0.1595,0.13,0.1595,486797,180.633825,205.061175,167.1345,205.061175,378,0.0,1.0
RELI,2020-08-04 00:00:00+00:00,0.1375,0.15,0.1275,0.15,198506,176.776875,192.8475,163.920375,192.8475,154,0.0,1.0
RELI,2020-08-05 00:00:00+00:00,0.1375,0.14625,0.126,0.126,98917,176.776875,188.0263125,161.9919,161.9919,76,0.0,1.0
RELI,2020-08-06 00:00:00+00:00,0.1425,0.1475,0.13,0.14745,135210,183.205125,189.633375,167.1345,189.5690925,105,0.0,1.0
RELI,2020-08-07 00:00:00+00:00,0.14635,0.1496,0.13675,0.13675,123666,188.1548775,192.33324,175.8126375,175.8126375,96,0.0,1.0
RELI,2020-08-10 00:00:00+00:00,0.1695,0.175,0.143,0.1462,278619,217.917675,224.98875,183.84795,187.96203,216,0.0,1.0
RELI,2020-08-11 00:00:00+00:00,0.165,0.176,0.151,0.176,192490,212.13225,226.2744,194.13315,226.2744,149,0.0,1.0
RELI,2020-08-12 00:00:00+00:00,0.156675,0.176,0.15,0.1501,181801,201.42921375,226.2744,192.8475,192.976065,141,0.0,1.0
RELI,2020-08-13 00:00:00+00:00,0.17,0.17,0.155,0.155,430933,218.5605,218.5605,199.27575,199.27575,335,0.0,1.0
RELI,2020-08-14 00:00:00+00:00,0.1425,0.173,0.12755,0.173,759328,183.205125,222.41745,163.9846575,222.41745,590,0.0,1.0
RELI,2020-08-17 00:00:00+00:00,0.128,0.1425,0.0931,0.1425,1135169,164.5632,183.205125,119.694015,183.205125,882,0.0,1.0
RELI,2020-08-18 00:00:00+00:00,0.1258,0.13,0.12,0.13,222012,161.73477,167.1345,154.278,167.1345,172,0.0,1.0
RELI,2020-08-19 00:00:00+00:00,0.1295,0.1296,0.1102,0.12,215450,166.491675,166.62024,141.67863,154.278,167,0.0,1.0
RELI,2020-08-20 00:00:00+00:00,0.1215,0.125,0.118,0.125,88263,156.206475,160.70625,151.7067,160.70625,68,0.0,1.0
RELI,2020-08-21 00:00:00+00:00,0.129,0.129,0.1125,0.12,284777,165.84885,165.84885,144.635625,154.278,221,0.0,1.0
RELI,2020-08-24 00:00:00+00:00,0.1199,0.14225,0.1024,0.14225,748945,154.149435,182.8837125,131.65056,182.8837125,582,0.0,1.0
RELI,2020-08-25 00:00:00+00:00,0.1139,0.1174,0.1036,0.109375,237740,146.435535,150.93531,133.19334,140.61796875,184,0.0,1.0
RELI,2020-08-26 00:00:00+00:00,0.111875,0.1199,0.101,0.1199,491211,143.83209375,154.149435,129.85065,154.149435,382,0.0,1.0
RELI,2020-08-27 00:00:00+00:00,0.1125,0.115,0.105,0.1099,146785,144.635625,147.84975,134.99325,141.292935,114,0.0,1.0
RELI,2020-08-28 00:00:00+00:00,0.11,0.110575,0.105,0.105,83090,141.4215,142.16074875,134.99325,134.99325,64,0.0,1.0
RELI,2020-08-31 00:00:00+00:00,0.11,0.12,0.106,0.11,110117,141.4215,154.278,136.2789,141.4215,85,0.0,1.0
RELI,2020-09-01 00:00:00+00:00,0.115,0.115,0.11,0.11,101125,147.84975,147.84975,141.4215,141.4215,78,0.0,1.0
RELI,2020-09-02 00:00:00+00:00,0.1175,0.1175,0.11175,0.115,90670,151.063875,151.063875,143.6713875,147.84975,70,0.0,1.0
RELI,2020-09-03 00:00:00+00:00,0.1175,0.12,0.111,0.11875,36935,151.063875,154.278,142.70715,152.6709375,28,0.0,1.0
RELI,2020-09-04 00:00:00+00:00,0.15,0.162,0.1175,0.1175,561353,192.8475,208.2753,151.063875,151.063875,436,0.0,1.0
RELI,2020-09-08 00:00:00+00:00,0.16,0.162,0.131,0.16,299984,205.704,208.2753,168.42015,205.704,233,0.0,1.0
RELI,2020-09-09 00:00:00+00:00,0.17,0.17,0.146,0.165,492021,218.5605,218.5605,187.7049,212.13225,382,0.0,1.0
RELI,2020-09-10 00:00:00+00:00,0.17,0.176,0.155,0.176,149120,218.5605,226.2744,199.27575,226.2744,115,0.0,1.0
RELI,2020-09-11 00:00:00+00:00,0.166,0.175,0.162,0.17,218640,213.4179,224.98875,208.2753,218.5605,170,0.0,1.0
RELI,2020-09-14 00:00:00+00:00,0.163,0.166,0.153525,0.166,142457,209.56095,213.4179,197.37941625,213.4179,110,0.0,1.0
RELI,2020-09-15 00:00:00+00:00,0.1699,0.175,0.105,0.16555,180045,218.431935,224.98875,134.99325,212.8393575,140,0.0,1.0
RELI,2020-09-16 00:00:00+00:00,0.17,0.175,0.138,0.17,40553,218.5605,224.98875,177.4197,218.5605,31,0.0,1.0
RELI,2020-09-17 00:00:00+00:00,0.164425,0.17,0.149,0.17,22545,211.39300125,218.5605,191.56185,218.5605,17,0.0,1.0
RELI,2020-09-18 00:00:00+00:00,0.1649,0.1695,0.1492,0.1695,101321,212.003685,217.917675,191.81898,217.917675,78,0.0,1.0
RELI,2020-09-21 00:00:00+00:00,0.1375,0.15435,0.1245,0.15435,114956,176.776875,198.4400775,160.063425,198.4400775,89,0.0,1.0
RELI,2020-09-22 00:00:00+00:00,0.139,0.145,0.13,0.13975,124070,178.70535,186.41925,167.1345,179.6695875,96,0.0,1.0
RELI,2020-09-23 00:00:00+00:00,0.1396,0.14,0.12055,0.1359,265947,179.47674,179.991,154.9851075,174.719835,206,0.0,1.0
RELI,2020-09-24 00:00:00+00:00,0.1294,0.138,0.1151,0.11605,127444,166.36311,177.4197,147.978315,149.1996825,99,0.0,1.0
RELI,2020-09-25 00:00:00+00:00,0.11895,0.131925,0.1155,0.13,244285,152.9280675,169.60937625,148.492575,167.1345,190,0.0,1.0
RELI,2020-09-28 00:00:00+00:00,0.1434,0.1434,0.106,0.118575,75224,184.36221,184.36221,136.2789,152.44594875,58,0.0,1.0
RELI,2020-09-29 00:00:00+00:00,0.14,0.14,0.11055,0.12505,83149,179.991,179.991,142.1286075,160.7705325,64,0.0,1.0
RELI,2020-09-30 00:00:00+00:00,0.1389,0.15,0.111,0.1432,65143,178.576785,192.8475,142.70715,184.10508,50,0.0,1.0
RELI,2020-10-01 00:00:00+00:00,0.1249,0.139,0.12,0.13565,48638,160.577685,178.70535,154.278,174.3984225,37,0.0,1.0
RELI,2020-10-02 00:00:00+00:00,0.1249,0.139,0.115,0.139,122600,160.577685,178.70535,147.84975,178.70535,95,0.0,1.0
RELI,2020-10-05 00:00:00+00:00,0.1345,0.139,0.1118,0.1118,52982,172.919925,178.70535,143.73567,143.73567,41,0.0,1.0
RELI,2020-10-06 00:00:00+00:00,0.134625,0.134625,0.121,0.1249,51278,173.08063125,173.08063125,155.56365,160.577685,39,0.0,1.0
RELI,2020-10-07 00:00:00+00:00,0.1225,0.128,0.11505,0.128,98405,157.492125,164.5632,147.9140325,164.5632,76,0.0,1.0
RELI,2020-10-08 00:00:00+00:00,0.1361,0.139,0.1216,0.12665,122884,174.976965,178.70535,156.33504,162.8275725,95,0.0,1.0
RELI,2020-10-09 00:00:00+00:00,0.12,0.1333,0.11825,0.13,142107,154.278,171.377145,152.0281125,167.1345,110,0.0,1.0
RELI,2020-10-12 00:00:00+00:00,0.1198,0.1245,0.11,0.117935,280027,154.02087,160.063425,141.4215,151.62313275,217,0.0,1.0
RELI,2020-10-13 00:00:00+00:00,0.119,0.1198,0.1075,0.1198,301656,152.99235,154.02087,138.207375,154.02087,234,0.0,1.0
RELI,2020-10-14 00:00:00+00:00,0.11,0.1145,0.10725,0.1145,95678,141.4215,147.206925,137.8859625,147.206925,74,0.0,1.0
RELI,2020-10-15 00:00:00+00:00,0.1179,0.1199,0.103,0.1085,154289,151.578135,154.149435,132.42195,139.493025,120,0.0,1.0
RELI,2020-10-16 00:00:00+00:00,0.11025,0.1191,0.1,0.115,223499,141.7429125,153.120915,128.565,147.84975,173,0.0,1.0
RELI,2020-10-19 00:00:00+00:00,0.11298,0.1175,0.1085,0.11615,15542,145.252737,151.063875,139.493025,149.3282475,12,0.0,1.0
RELI,2020-10-20 00:00:00+00:00,0.1098,0.1164,0.104,0.104,124444,141.16437,149.64966,133.7076,133.7076,96,0.0,1.0
RELI,2020-10-21 00:00:00+00:00,0.1099,0.11,0.0936,0.105,458661,141.292935,141.4215,120.33684,134.99325,356,0.0,1.0
RELI,2020-10-22 00:00:00+00:00,0.1048,0.11215,0.0955,0.1,140603,134.73612,144.1856475,122.779575,128.565,109,0.0,1.0
RELI,2020-10-23 00:00:00+00:00,0.11,0.11,0.1,0.10965,31830,141.4215,141.4215,128.565,140.9715225,24,0.0,1.0
RELI,2020-10-26 00:00:00+00:00,0.0999,0.1193,0.0999,0.1193,180074,128.436435,153.378045,128.436435,153.378045,140,0.0,1.0
RELI,2020-10-27 00:00:00+00:00,0.10175,0.1055,0.0972,0.1055,18911,130.8148875,135.636075,124.96518,135.636075,14,0.0,1.0
RELI,2020-10-28 00:00:00+00:00,0.1,0.1099,0.099,0.099,44415,128.565,141.292935,127.27935,127.27935,34,0.0,1.0
RELI,2020-10-29 00:00:00+00:00,0.095,0.1008,0.095,0.0975,117628,122.13675,129.59352,122.13675,125.350875,91,0.0,1.0
RELI,2020-10-30 00:00:00+00:00,0.106,0.10625,0.085,0.085,11850,136.2789,136.6003125,109.28025,109.28025,9,0.0,1.0
RELI,2020-11-02 00:00:00+00:00,0.1029,0.11,0.0951,0.11,17334,132.293385,141.4215,122.265315,141.4215,13,0.0,1.0
